,day,item_number,item_name,purchase_price,suggested_retail_price,orders_quantity,sales_quantity,revenue
489,2021-11-20,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
490,2021-11-20,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.64,0.99,36.0,33.0,32.64
491,2021-11-20,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.64,0.99,36.0,33.0,32.64
492,2021-11-19,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,9.0,14.31
493,2021-11-19,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,9.0,14.31
494,2021-11-19,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
495,2021-11-19,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
496,2021-11-19,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.64,0.99,36.0,28.0,27.6
497,2021-11-19,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.64,0.99,36.0,28.0,27.6
498,2021-11-18,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,8.0,12.67
499,2021-11-18,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,8.0,12.67
500,2021-11-18,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
501,2021-11-18,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
502,2021-11-18,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.64,0.99,18.0,31.0,30.18
503,2021-11-18,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.64,0.99,18.0,31.0,30.18
504,2021-11-17,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,10.0,0.0,
505,2021-11-17,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,10.0,0.0,
506,2021-11-17,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
507,2021-11-17,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
508,2021-11-17,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.64,0.99,18.0,16.0,15.73
509,2021-11-17,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.64,0.99,18.0,16.0,15.73
510,2021-11-16,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,10.0,0.0,
511,2021-11-16,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,10.0,0.0,
512,2021-11-16,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
513,2021-11-16,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
514,2021-11-16,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.64,0.99,0.0,13.0,12.64
515,2021-11-16,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.64,0.99,0.0,13.0,12.64
516,2021-11-15,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,0.0,
517,2021-11-15,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,0.0,
518,2021-11-15,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
519,2021-11-15,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
520,2021-11-15,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.64,0.99,36.0,13.0,12.87
521,2021-11-15,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.64,0.99,36.0,13.0,12.87
522,2021-11-14,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
523,2021-11-14,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
524,2021-11-14,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
525,2021-11-14,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
526,2021-11-14,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.674927536231884,1.055314009661836,0.0,0.0,
527,2021-11-14,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.674927536231884,1.055314009661836,0.0,0.0,
528,2021-11-13,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,0.0,
529,2021-11-13,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,0.0,
530,2021-11-13,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
531,2021-11-13,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
532,2021-11-13,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.64,0.99,0.0,33.0,32.37
533,2021-11-13,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.64,0.99,0.0,33.0,32.37
534,2021-11-12,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,0.0,
535,2021-11-12,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,0.0,
536,2021-11-12,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
537,2021-11-12,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
538,2021-11-12,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.64,0.99,54.0,26.0,25.7
539,2021-11-12,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.64,0.99,54.0,26.0,25.7
540,2021-11-11,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,20.0,3.0,4.77
541,2021-11-11,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,20.0,3.0,4.77
542,2021-11-11,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
543,2021-11-11,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
544,2021-11-11,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.64,0.99,18.0,25.0,24.65
545,2021-11-11,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.64,0.99,18.0,25.0,24.65
546,2021-11-10,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,5.0,7.7
547,2021-11-10,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,5.0,7.7
548,2021-11-10,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
549,2021-11-10,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
550,2021-11-10,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.64,0.99,0.0,16.0,15.84
551,2021-11-10,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.64,0.99,0.0,16.0,15.84
552,2021-11-09,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,12.0,19.08
553,2021-11-09,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,12.0,19.08
554,2021-11-09,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,6.0,20.94
555,2021-11-09,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,6.0,20.94
556,2021-11-09,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.64,0.99,36.0,12.0,11.63
557,2021-11-09,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.64,0.99,36.0,12.0,11.63
558,2021-11-08,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,2.0,3.18
559,2021-11-08,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,2.0,3.18
560,2021-11-08,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
561,2021-11-08,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
562,2021-11-08,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.64,0.99,36.0,24.0,23.53
563,2021-11-08,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.64,0.99,36.0,24.0,23.53
564,2021-11-07,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
565,2021-11-07,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
566,2021-11-07,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
567,2021-11-07,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
568,2021-11-07,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.674927536231884,1.055314009661836,0.0,0.0,
569,2021-11-07,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.674927536231884,1.055314009661836,0.0,0.0,
570,2021-11-06,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,30.0,28.0,44.52
571,2021-11-06,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,30.0,28.0,44.52
572,2021-11-06,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
573,2021-11-06,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
574,2021-11-06,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.59,0.79,0.0,46.0,36.13
575,2021-11-06,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.59,0.79,0.0,46.0,36.13
576,2021-11-05,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,2.0,3.18
577,2021-11-05,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,2.0,3.18
578,2021-11-05,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
579,2021-11-05,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
580,2021-11-05,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.59,0.79,54.0,49.0,38.4
581,2021-11-05,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.59,0.79,54.0,49.0,38.4
582,2021-11-04,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,7.0,11.13
583,2021-11-04,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,7.0,11.13
584,2021-11-04,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
585,2021-11-04,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
586,2021-11-04,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.59,0.79,36.0,27.0,21.12
587,2021-11-04,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.59,0.79,36.0,27.0,21.12
588,2021-11-03,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,8.0,12.72
589,2021-11-03,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,8.0,12.72
590,2021-11-03,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
591,2021-11-03,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
592,2021-11-03,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.59,0.79,18.0,16.0,12.58
593,2021-11-03,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.59,0.79,18.0,16.0,12.58
594,2021-11-02,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,10.0,13.0,20.61
595,2021-11-02,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,10.0,13.0,20.61
596,2021-11-02,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
597,2021-11-02,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
598,2021-11-02,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.59,0.79,18.0,17.0,13.43
599,2021-11-02,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.59,0.79,18.0,17.0,13.43
600,2021-11-01,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,20.0,14.0,22.26
601,2021-11-01,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,20.0,14.0,22.26
602,2021-11-01,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
603,2021-11-01,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
604,2021-11-01,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.59,0.79,72.0,25.0,19.72
605,2021-11-01,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.59,0.79,72.0,25.0,19.72
606,2021-10-31,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
607,2021-10-31,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
608,2021-10-31,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
609,2021-10-31,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
610,2021-10-31,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.674927536231884,1.055314009661836,0.0,0.0,
611,2021-10-31,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.674927536231884,1.055314009661836,0.0,0.0,
612,2021-10-30,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,20.0,6.0,9.54
613,2021-10-30,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,20.0,6.0,9.54
614,2021-10-30,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
615,2021-10-30,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
616,2021-10-30,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.63,0.99,36.0,32.0,31.6
617,2021-10-30,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.63,0.99,36.0,32.0,31.6
618,2021-10-29,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,0.0,
619,2021-10-29,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,0.0,
620,2021-10-29,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
621,2021-10-29,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
622,2021-10-29,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.63,0.99,18.0,33.0,32.58
623,2021-10-29,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.63,0.99,18.0,33.0,32.58
624,2021-10-28,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,0.0,
625,2021-10-28,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,0.0,
626,2021-10-28,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
627,2021-10-28,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
628,2021-10-28,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.63,0.99,36.0,24.0,23.52
629,2021-10-28,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.63,0.99,36.0,24.0,23.52
630,2021-10-27,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,0.0,
631,2021-10-27,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,0.0,
632,2021-10-27,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
633,2021-10-27,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
634,2021-10-27,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.63,0.99,0.0,19.0,18.81
635,2021-10-27,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.63,0.99,0.0,19.0,18.81
636,2021-10-26,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,0.0,
637,2021-10-26,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,0.0,
638,2021-10-26,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,3.0,10.47
639,2021-10-26,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,3.0,10.47
640,2021-10-26,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.63,0.99,18.0,14.0,13.86
641,2021-10-26,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.63,0.99,18.0,14.0,13.86
642,2021-10-25,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,0.0,
643,2021-10-25,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,0.0,
644,2021-10-25,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
645,2021-10-25,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
646,2021-10-25,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.63,0.99,36.0,12.0,11.82
647,2021-10-25,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.63,0.99,36.0,12.0,11.82
648,2021-10-24,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
649,2021-10-24,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
650,2021-10-24,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
651,2021-10-24,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
652,2021-10-24,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.674927536231884,1.055314009661836,0.0,0.0,
653,2021-10-24,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.674927536231884,1.055314009661836,0.0,0.0,
654,2021-10-23,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,0.0,
655,2021-10-23,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,0.0,
656,2021-10-23,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
657,2021-10-23,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
658,2021-10-23,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.63,0.99,36.0,29.0,28.63
659,2021-10-23,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.63,0.99,36.0,29.0,28.63
660,2021-10-22,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,0.0,
661,2021-10-22,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,0.0,
662,2021-10-22,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
663,2021-10-22,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
664,2021-10-22,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.63,0.99,36.0,30.0,29.66
665,2021-10-22,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.63,0.99,36.0,30.0,29.66
666,2021-10-21,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,0.0,
667,2021-10-21,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,0.0,
668,2021-10-21,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
669,2021-10-21,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
670,2021-10-21,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.63,0.99,18.0,31.0,30.47
671,2021-10-21,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.63,0.99,18.0,31.0,30.47
672,2021-10-20,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,0.0,
673,2021-10-20,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,0.0,
674,2021-10-20,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
675,2021-10-20,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
676,2021-10-20,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.63,0.99,0.0,18.0,17.77
677,2021-10-20,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.63,0.99,0.0,18.0,17.77
678,2021-10-19,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,0.0,
679,2021-10-19,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,0.0,
680,2021-10-19,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,1.0,3.49
681,2021-10-19,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,1.0,3.49
682,2021-10-19,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.63,0.99,18.0,17.0,16.83
683,2021-10-19,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.63,0.99,18.0,17.0,16.83
684,2021-10-18,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,0.0,
685,2021-10-18,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,0.0,
686,2021-10-18,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
687,2021-10-18,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
688,2021-10-18,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.63,0.99,36.0,19.0,18.81
689,2021-10-18,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.63,0.99,36.0,19.0,18.81
690,2021-10-17,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
691,2021-10-17,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
692,2021-10-17,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
693,2021-10-17,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
694,2021-10-17,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.674927536231884,1.055314009661836,0.0,0.0,
695,2021-10-17,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.674927536231884,1.055314009661836,0.0,0.0,
696,2021-10-16,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,0.0,
697,2021-10-16,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,0.0,
698,2021-10-16,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
699,2021-10-16,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
700,2021-10-16,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.63,0.99,36.0,24.0,23.73
701,2021-10-16,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.63,0.99,36.0,24.0,23.73
702,2021-10-15,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,0.0,
703,2021-10-15,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,0.0,
704,2021-10-15,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
705,2021-10-15,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
706,2021-10-15,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.63,0.99,18.0,20.0,19.8
707,2021-10-15,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.63,0.99,18.0,20.0,19.8
708,2021-10-14,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,0.0,
709,2021-10-14,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,0.0,
710,2021-10-14,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,1.0,3.49
711,2021-10-14,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,1.0,3.49
712,2021-10-14,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.63,0.99,18.0,29.0,28.66
713,2021-10-14,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.63,0.99,18.0,29.0,28.66
714,2021-10-13,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,0.0,
715,2021-10-13,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,0.0,
716,2021-10-13,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
717,2021-10-13,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
718,2021-10-13,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.63,0.99,18.0,13.0,12.87
719,2021-10-13,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.63,0.99,18.0,13.0,12.87
720,2021-10-12,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,0.0,
721,2021-10-12,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,0.0,
722,2021-10-12,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
723,2021-10-12,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
724,2021-10-12,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.63,0.99,18.0,16.0,15.84
725,2021-10-12,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.63,0.99,18.0,16.0,15.84
726,2021-10-11,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,0.0,
727,2021-10-11,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,0.0,
728,2021-10-11,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
729,2021-10-11,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
730,2021-10-11,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.63,0.99,36.0,17.0,16.83
731,2021-10-11,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.63,0.99,36.0,17.0,16.83
732,2021-10-10,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
733,2021-10-10,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
